row	col	x	y	ground_height	water_level	flags	texture	ground_index	ground_tile	texture_variant	cliff	cliff_index	cliff_tile	layer_height
3	29	640.0	-7296.0	-3.25	-3.25	9	11	11		0	2	2		0
3	30	768.0	-7296.0	-3.25	-3.25	9	49	1	Zdtr	3	2	2		0
3	31	896.0	-7296.0	-3.25	-3.25	9	80	0	Zdrt	5	2	2		0
3	32	1024.0	-7296.0	-3.25	-3.25	9	4	4	Zsan	0	2	2		0
3	33	1152.0	-7296.0	-3.25	-3.25	9	69	5	Zbkl	4	2	2		0
3	34	1280.0	-7296.0	-3.25	-3.25	9	32	0	Zdrt	2	2	2		0
3	35	1408.0	-7296.0	-3.25	-3.25	9	80	0	Zdrt	5	2	2		0
3	36	1536.0	-7296.0	-3.25	-3.25	9	81	1	Zdtr	5	2	2		0
3	37	1664.0	-7296.0	-3.25	-3.25	9	0	0	Zdrt	0	2	2		0
3	38	1792.0	-7296.0	-3.25	-3.25	9	0	0	Zdrt	0	2	2		0
3	39	1920.0	-7296.0	-3.25	-3.25	9	76	12		4	2	2		0
3	40	2048.0	-7296.0	-3.25	-3.25	9	16	0	Zdrt	1	2	2		0
3	41	2176.0	-7296.0	-3.25	-3.25	9	49	1	Zdtr	3	2	2		0
3	42	2304.0	-7296.0	-3.25	-3.25	9	72	8	Ybtl	4	2	2		0
3	43	2432.0	-7296.0	-3.25	-3.25	9	48	0	Zdrt	3	2	2		0
3	44	2560.0	-7296.0	-3.25	-3.25	9	64	0	Zdrt	4	2	2		0
3	45	2688.0	-7296.0	-3.25	-3.25	9	32	0	Zdrt	2	2	2		0
3	46	2816.0	-7296.0	-3.25	-3.25	9	32	0	Zdrt	2	2	2		0
3	47	2944.0	-7296.0	-3.25	-3.25	9	36	4	Zsan	2	2	2		0
3	48	3072.0	-7296.0	-3.25	-3.25	9	44	12		2	2	2		0
3	49	3200.0	-7296.0	-3.25	-3.25	9	8	8	Ybtl	0	2	2		0
3	50	3328.0	-7296.0	-3.25	-3.25	9	70	6	Zgrs	4	2	2		0
3	51	3456.0	-7296.0	-3.25	-3.25	9	17	1	Zdtr	1	2	2		0
3	52	3584.0	-7296.0	-3.25	-3.25	9	81	1	Zdtr	5	2	2		0
3	53	3712.0	-7296.0	-3.25	-3.25	9	32	0	Zdrt	2	2	2		0
3	54	3840.0	-7296.0	-3.25	-3.25	9	75	11		4	2	2		0
3	55	3968.0	-7296.0	-3.25	-3.25	9	16	0	Zdrt	1	2	2		0
3	56	4096.0	-7296.0	-3.25	-3.25	9	80	0	Zdrt	5	2	2		0
3	57	4224.0	-7296.0	-3.25	-3.25	9	48	0	Zdrt	3	2	2		0
3	58	4352.0	-7296.0	-3.25	-3.25	9	12	12		0	2	2		0
3	59	4480.0	-7296.0	-3.25	-3.25	9	80	0	Zdrt	5	2	2		0
3	60	4608.0	-7296.0	-3.25	-3.25	9	16	0	Zdrt	1	2	2		0
3	61	4736.0	-7296.0	-3.25	-3.25	9	80	0	Zdrt	5	2	2		0
3	62	4864.0	-7296.0	-3.25	-3.25	9	40	8	Ybtl	2	2	2		0
3	63	4992.0	-7296.0	-3.25	-3.25	9	0	0	Zdrt	0	2	2		0
3	64	5120.0	-7296.0	-3.25	-3.25	9	12	12		0	2	2		0
3	65	5248.0	-7296.0	-3.25	-3.25	9	4	4	Zsan	0	2	2		0
3	66	5376.0	-7296.0	-3.25	-3.25	9	64	0	Zdrt	4	2	2		0
3	67	5504.0	-7296.0	-3.25	-3.25	9	16	0	Zdrt	1	2	2		0
3	68	5632.0	-7296.0	-3.25	-3.25	9	45	13		2	2	2		0
3	69	5760.0	-7296.0	-3.25	-3.25	9	12	12		0	2	2		0
3	70	5888.0	-7296.0	-3.25	-3.25	9	81	1	Zdtr	5	2	2		0
3	71	6016.0	-7296.0	-3.25	-3.25	9	69	5	Zbkl	4	2	2		0
3	72	6144.0	-7296.0	-3.25	-3.25	9	12	12		0	2	2		0
3	73	6272.0	-7296.0	-3.25	-3.25	9	40	8	Ybtl	2	2	2		0
3	74	6400.0	-7296.0	-3.25	-3.25	9	81	1	Zdtr	5	2	2		0
3	75	6528.0	-7296.0	-3.25	-3.25	9	68	4	Zsan	4	2	2		0
3	76	6656.0	-7296.0	-3.25	-3.25	9	76	12		4	2	2		0
3	77	6784.0	-7296.0	-3.25	-3.25	9	76	12		4	2	2		0
3	78	6912.0	-7296.0	-3.25	-3.25	9	12	12		0	2	2		0
3	79	7040.0	-7296.0	-3.25	-3.25	9	8	8	Ybtl	0	2	2		0
3	80	7168.0	-7296.0	-3.25	-3.25	9	49	1	Zdtr	3	2	2		0
3	81	7296.0	-7296.0	-3.25	-3.25	7	80	0	Zdrt	5	2	2		0
3	82	7424.0	-7296.0	-3.25	-3.25	7	4	4	Zsan	0	2	2		0
3	83	7552.0	-7296.0	-3.25	-3.25	7	32	0	Zdrt	2	2	2		0
3	84	7680.0	-7296.0	-3.25	-3.25	4	40	8	Ybtl	2	2	2		0
3	85	7808.0	-7296.0	-3.25	-3.25	4	81	1	Zdtr	5	3	3		0
3	86	7936.0	-7296.0	-3.25	-3.25	4	16	0	Zdrt	1	3	3		0
3	87	8064.0	-7296.0	-3.25	-3.25	4	16	0	Zdrt	1	3	3		0
3	88	8192.0	-7296.0	-3.25	-3.25	4	0	0	Zdrt	0	3	3		0
4	0	-3072.0	-7168.0	0.0	0.0	9	36	4	Zsan	2	3	3		0
4	1	-2944.0	-7168.0	-3.25	0.0	9	80	0	Zdrt	5	2	2		0
4	2	-2816.0	-7168.0	-3.25	0.0	9	81	1	Zdtr	5	2	2		0
4	3	-2688.0	-7168.0	-3.25	0.0	9	40	8	Ybtl	2	2	2		0
4	4	-2560.0	-7168.0	-3.25	0.0	9	48	0	Zdrt	3	2	2		0
4	5	-2432.0	-7168.0	-3.25	0.0	9	68	4	Zsan	4	2	2		0
4	6	-2304.0	-7168.0	-3.25	0.0	9	17	1	Zdtr	1	2	2		0
4	7	-2176.0	-7168.0	-3.25	0.0	9	16	0	Zdrt	1	2	2		0
4	8	-2048.0	-7168.0	-3.25	0.0	9	12	12		0	2	2		0
4	9	-1920.0	-7168.0	-3.25	0.0	9	64	0	Zdrt	4	2	2		0
4	10	-1792.0	-7168.0	-3.25	0.0	9	17	1	Zdtr	1	2	2		0
4	11	-1664.0	-7168.0	-3.25	0.0	9	76	12		4	2	2		0
4	12	-1536.0	-7168.0	-3.25	0.0	9	49	1	Zdtr	3	2	2		0
4	13	-1408.0	-7168.0	-3.25	0.0	9	4	4	Zsan	0	2	2		0
4	14	-1280.0	-7168.0	-3.25	0.0	9	36	4	Zsan	2	2	2		0
4	15	-1152.0	-7168.0	-3.25	0.0	9	32	0	Zdrt	2	2	2		0
4	16	-1024.0	-7168.0	-3.25	0.0	9	4	4	Zsan	0	2	2		0
4	17	-896.0	-7168.0	-3.25	0.0	9	40	8	Ybtl	2	2	2		0
4	18	-768.0	-7168.0	-3.25	0.0	9	49	1	Zdtr	3	2	2		0
4	19	-640.0	-7168.0	-3.25	0.0	9	44	12		2	2	2		0
4	20	-512.0	-7168.0	-3.25	0.0	9	48	0	Zdrt	3	2	2		0
4	21	-384.0	-7168.0	-3.25	0.0	9	16	0	Zdrt	1	2	2		0
4	22	-256.0	-7168.0	-3.25	0.0	9	48	0	Zdrt	3	2	2		0
4	23	-128.0	-7168.0	-3.25	0.0	9	32	0	Zdrt	2	2	2		0
4	24	0.0	-7168.0	-3.25	0.0	9	81	1	Zdtr	5	2	2		0
4	25	128.0	-7168.0	-3.25	0.0	9	48	0	Zdrt	3	2	2		0
4	26	256.0	-7168.0	-3.25	0.0	9	64	0	Zdrt	4	2	2		0
4	27	384.0	-7168.0	-3.25	0.0	9	40	8	Ybtl	2	2	2		0
4	28	512.0	-7168.0	-3.25	0.0	9	40	8	Ybtl	2	2	2		0
4	29	640.0	-7168.0	-3.25	0.0	9	40	8	Ybtl	2	2	2		0
4	30	768.0	-7168.0	-3.25	0.0	9	68	4	Zsan	4	2	2		0
4	31	896.0	-7168.0	-3.25	0.0	9	76	12		4	2	2		0
4	32	1024.0	-7168.0	-3.25	0.0	9	64	0	Zdrt	4	2	2		0
4	33	1152.0	-7168.0	-3.25	0.0	9	17	1	Zdtr	1	2	2		0
4	34	1280.0	-7168.0	-3.25	0.0	9	4	4	Zsan	0	2	2		0
4	35	1408.0	-7168.0	-3.25	0.0	9	0	0	Zdrt	0	2	2		0
4	36	1536.0	-7168.0	-3.25	0.0	9	76	12		4	2	2		0
4	37	1664.0	-7168.0	-3.25	0.0	9	12	12		0	2	2		0
4	38	1792.0	-7168.0	-3.25	0.0	9	4	4	Zsan	0	2	2		0
4	39	1920.0	-7168.0	-3.25	0.0	9	44	12		2	2	2		0
4	40	2048.0	-7168.0	-3.25	0.0	9	49	1	Zdtr	3	2	2		0
4	41	2176.0	-7168.0	-3.25	0.0	9	64	0	Zdrt	4	2	2		0
4	42	2304.0	-7168.0	-3.25	0.0	9	16	0	Zdrt	1	2	2		0
4	43	2432.0	-7168.0	-3.25	0.0	9	40	8	Ybtl	2	2	2		0
4	44	2560.0	-7168.0	-3.25	0.0	9	17	1	Zdtr	1	2	2		0
4	45	2688.0	-7168.0	-3.25	0.0	9	36	4	Zsan	2	2	2		0
4	46	2816.0	-7168.0	-3.25	0.0	9	76	12		4	2	2		0
4	47	2944.0	-7168.0	-3.25	0.0	9	0	0	Zdrt	0	2	2		0
4	48	3072.0	-7168.0	-3.25	0.0	9	40	8	Ybtl	2	2	2		0
4	49	3200.0	-7168.0	-3.25	0.0	9	32	0	Zdrt	2	2	2		0
4	50	3328.0	-7168.0	-3.25	0.0	9	40	8	Ybtl	2	2	2		0
4	51	3456.0	-7168.0	-3.25	0.0	9	72	8	Ybtl	4	2	2		0
4	52	3584.0	-7168.0	-3.25	0.0	9	80	0	Zdrt	5	2	2		0
4	53	3712.0	-7168.0	-3.25	0.0	9	76	12		4	2	2		0
4	54	3840.0	-7168.0	-3.25	0.0	9	48	0	Zdrt	3	2	2		0
4	55	3968.0	-7168.0	-3.25	0.0	9	32	0	Zdrt	2	2	2		0
4	56	4096.0	-7168.0	-3.25	0.0	9	1	1	Zdtr	0	2	2		0
4	57	4224.0	-7168.0	-3.25	0.0	9	36	4	Zsan	2	2	2		0
4	58	4352.0	-7168.0	-3.25	0.0	9	1	1	Zdtr	0	2	2		0
4	59	4480.0	-7168.0	-3.25	0.0	9	9	9	Alvd	0	2	2		0
4	60	4608.0	-7168.0	-3.25	0.0	9	64	0	Zdrt	4	2	2		0
4	61	4736.0	-7168.0	-3.25	0.0	9	80	0	Zdrt	5	2	2		0
4	62	4864.0	-7168.0	-3.25	0.0	9	4	4	Zsan	0	2	2		0
4	63	4992.0	-7168.0	-3.25	0.0	9	76	12		4	2	2		0
4	64	5120.0	-7168.0	-3.25	0.0	9	33	1	Zdtr	2	2	2		0
4	65	5248.0	-7168.0	-3.25	0.0	9	40	8	Ybtl	2	2	2		0
4	66	5376.0	-7168.0	-3.25	0.0	9	4	4	Zsan	0	2	2		0
4	67	5504.0	-7168.0	-3.25	0.0	9	69	5	Zbkl	4	2	2		0
4	68	5632.0	-7168.0	-3.25	0.0	9	68	4	Zsan	4	2	2		0
4	69	5760.0	-7168.0	-3.25	0.0	9	72	8	Ybtl	4	2	2		0
4	70	5888.0	-7168.0	-3.25	0.0	9	72	8	Ybtl	4	2	2		0
4	71	6016.0	-7168.0	-3.25	0.0	9	64	0	Zdrt	4	2	2		0
4	72	6144.0	-7168.0	-3.25	0.0	9	48	0	Zdrt	3	2	2		0
4	73	6272.0	-7168.0	-3.25	0.0	9	49	1	Zdtr	3	2	2		0
4	74	6400.0	-7168.0	-3.25	0.0	9	44	12		2	2	2		0
4	75	6528.0	-7168.0	-3.25	0.0	9	40	8	Ybtl	2	2	2		0
4	76	6656.0	-7168.0	-3.25	0.0	9	4	4	Zsan	0	2	2		0
4	77	6784.0	-7168.0	-3.25	0.0	9	36	4	Zsan	2	2	2		0
4	78	6912.0	-7168.0	-3.25	0.0	9	1	1	Zdtr	0	2	2		0
4	79	7040.0	-7168.0	-3.25	0.0	9	1	1	Zdtr	0	2	2		0
4	80	7168.0	-7168.0	-3.25	0.0	9	12	12		0	2	2		0
4	81	7296.0	-7168.0	-3.25	0.0	9	69	5	Zbkl	4	2	2		0
4	82	7424.0	-7168.0	-3.25	0.0	7	68	4	Zsan	4	2	2		0
4	83	7552.0	-7168.0	-3.25	0.0	7	17	1	Zdtr	1	2	2		0
4	84	7680.0	-7168.0	-3.25	0.0	4	8	8	Ybtl	0	2	2		0
4	85	7808.0	-7168.0	-3.25	0.0	4	81	1	Zdtr	5	3	3		0
4	86	7936.0	-7168.0	-3.25	0.0	4	80	0	Zdrt	5	3	3		0
4	87	8064.0	-7168.0	-3.25	0.0	4	48	0	Zdrt	3	3	3		0
4	88	8192.0	-7168.0	-3.25	0.0	4	17	1	Zdtr	1	3	3		0
5	0	-3072.0	-7040.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
5	1	-2944.0	-7040.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
5	2	-2816.0	-7040.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
5	3	-2688.0	-7040.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
5	4	-2560.0	-7040.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
5	5	-2432.0	-7040.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
5	6	-2304.0	-7040.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
5	7	-2176.0	-7040.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
5	8	-2048.0	-7040.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
5	9	-1920.0	-7040.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
5	10	-1792.0	-7040.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
5	11	-1664.0	-7040.0	0.0	0.0	9	12	12		0	2	2		0
5	12	-1536.0	-7040.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
5	13	-1408.0	-7040.0	0.0	0.0	9	6	6	Zgrs	0	2	2		0
5	14	-1280.0	-7040.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
5	15	-1152.0	-7040.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
5	16	-1024.0	-7040.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
5	17	-896.0	-7040.0	0.0	0.0	9	12	12		0	2	2		0
5	18	-768.0	-7040.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
5	19	-640.0	-7040.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
5	20	-512.0	-7040.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
5	21	-384.0	-7040.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
5	22	-256.0	-7040.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
5	23	-128.0	-7040.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
5	24	0.0	-7040.0	0.0	0.0	9	37	5	Zbkl	2	2	2		0
5	25	128.0	-7040.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
5	26	256.0	-7040.0	0.0	0.0	9	6	6	Zgrs	0	2	2		0
5	27	384.0	-7040.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
5	28	512.0	-7040.0	0.0	0.0	9	37	5	Zbkl	2	2	2		0
5	29	640.0	-7040.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
5	30	768.0	-7040.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
5	31	896.0	-7040.0	0.0	0.0	9	12	12		0	2	2		0
5	32	1024.0	-7040.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
5	33	1152.0	-7040.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
5	34	1280.0	-7040.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
5	35	1408.0	-7040.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
5	36	1536.0	-7040.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
5	37	1664.0	-7040.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
5	38	1792.0	-7040.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
5	39	1920.0	-7040.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
5	40	2048.0	-7040.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
5	41	2176.0	-7040.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
5	42	2304.0	-7040.0	0.0	0.0	9	12	12		0	2	2		0
5	43	2432.0	-7040.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
5	44	2560.0	-7040.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
5	45	2688.0	-7040.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
5	46	2816.0	-7040.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
5	47	2944.0	-7040.0	0.0	0.0	9	5	5	Zbkl	0	2	2		0
5	48	3072.0	-7040.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
5	49	3200.0	-7040.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
5	50	3328.0	-7040.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
5	51	3456.0	-7040.0	0.0	0.0	9	44	12		2	2	2		0
5	52	3584.0	-7040.0	0.0	0.0	9	12	12		0	2	2		0
5	53	3712.0	-7040.0	0.0	0.0	9	41	9	Alvd	2	2	2		0
5	54	3840.0	-7040.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
5	55	3968.0	-7040.0	0.0	0.0	9	76	12		4	2	2		0
5	56	4096.0	-7040.0	0.0	0.0	9	12	12		0	2	2		0
5	57	4224.0	-7040.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
5	58	4352.0	-7040.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
5	59	4480.0	-7040.0	0.0	0.0	9	41	9	Alvd	2	2	2		0
5	60	4608.0	-7040.0	0.0	0.0	9	13	13		0	2	2		0
5	61	4736.0	-7040.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
5	62	4864.0	-7040.0	0.0	0.0	9	9	9	Alvd	0	2	2		0
5	63	4992.0	-7040.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
5	64	5120.0	-7040.0	0.0	0.0	9	41	9	Alvd	2	2	2		0
5	65	5248.0	-7040.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
5	66	5376.0	-7040.0	0.0	0.0	9	76	12		4	2	2		0
5	67	5504.0	-7040.0	0.0	0.0	9	41	9	Alvd	2	2	2		0
5	68	5632.0	-7040.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
5	69	5760.0	-7040.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
5	70	5888.0	-7040.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
5	71	6016.0	-7040.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
5	72	6144.0	-7040.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
5	73	6272.0	-7040.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
5	74	6400.0	-7040.0	0.0	0.0	9	76	12		4	2	2		0
5	75	6528.0	-7040.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
5	76	6656.0	-7040.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
5	77	6784.0	-7040.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
5	78	6912.0	-7040.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
5	79	7040.0	-7040.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
5	80	7168.0	-7040.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
5	81	7296.0	-7040.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
5	82	7424.0	-7040.0	0.0	0.0	7	44	12		2	2	2		0
5	83	7552.0	-7040.0	0.0	0.0	7	0	0	Zdrt	0	2	2		0
5	84	7680.0	-7040.0	0.0	0.0	4	16	0	Zdrt	1	2	2		0
5	85	7808.0	-7040.0	0.0	0.0	4	8	8	Ybtl	0	3	3		0
5	86	7936.0	-7040.0	0.0	0.0	4	80	0	Zdrt	5	3	3		0
5	87	8064.0	-7040.0	0.0	0.0	4	46	14		2	3	3		0
5	88	8192.0	-7040.0	0.0	0.0	4	40	8	Ybtl	2	3	3		0
6	0	-3072.0	-6912.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
6	1	-2944.0	-6912.0	0.0	0.0	9	37	5	Zbkl	2	2	2		0
6	2	-2816.0	-6912.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
6	3	-2688.0	-6912.0	0.0	0.0	9	76	12		4	2	2		0
6	4	-2560.0	-6912.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
6	5	-2432.0	-6912.0	0.0	0.0	9	44	12		2	2	2		0
6	6	-2304.0	-6912.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
6	7	-2176.0	-6912.0	0.0	0.0	9	76	12		4	2	2		0
6	8	-2048.0	-6912.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
6	9	-1920.0	-6912.0	0.0	0.0	9	1	1	Zdtr	0	2	2		0
6	10	-1792.0	-6912.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
6	11	-1664.0	-6912.0	0.0	0.0	9	37	5	Zbkl	2	2	2		0
6	12	-1536.0	-6912.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
6	13	-1408.0	-6912.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
6	14	-1280.0	-6912.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
6	15	-1152.0	-6912.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
6	16	-1024.0	-6912.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
6	17	-896.0	-6912.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
6	18	-768.0	-6912.0	0.0	0.0	9	34	2	Zdrg	2	2	2		0
6	19	-640.0	-6912.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
6	20	-512.0	-6912.0	0.0	0.0	9	45	13		2	2	2		0
6	21	-384.0	-6912.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
6	22	-256.0	-6912.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
6	23	-128.0	-6912.0	0.0	0.0	9	41	9	Alvd	2	2	2		0
6	24	0.0	-6912.0	0.0	0.0	9	14	14		0	2	2		0
6	25	128.0	-6912.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
6	26	256.0	-6912.0	0.0	0.0	9	74	10		4	2	2		0
6	27	384.0	-6912.0	0.0	0.0	9	44	12		2	2	2		0
6	28	512.0	-6912.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
6	29	640.0	-6912.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
6	30	768.0	-6912.0	0.0	0.0	9	76	12		4	2	2		0
6	31	896.0	-6912.0	0.0	0.0	9	45	13		2	2	2		0
6	32	1024.0	-6912.0	0.0	0.0	9	76	12		4	2	2		0
6	33	1152.0	-6912.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
6	34	1280.0	-6912.0	0.0	0.0	9	76	12		4	2	2		0
6	35	1408.0	-6912.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
6	36	1536.0	-6912.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
6	37	1664.0	-6912.0	0.0	0.0	9	65	1	Zdtr	4	2	2		0
6	38	1792.0	-6912.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
6	39	1920.0	-6912.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
6	40	2048.0	-6912.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
6	41	2176.0	-6912.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
6	42	2304.0	-6912.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
6	43	2432.0	-6912.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
6	44	2560.0	-6912.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
6	45	2688.0	-6912.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
6	46	2816.0	-6912.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
6	47	2944.0	-6912.0	0.0	0.0	9	65	1	Zdtr	4	2	2		0
6	48	3072.0	-6912.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
6	49	3200.0	-6912.0	0.0	0.0	9	67	3	Zbks	4	2	2		0
6	50	3328.0	-6912.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
6	51	3456.0	-6912.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
6	52	3584.0	-6912.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
6	53	3712.0	-6912.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
6	54	3840.0	-6912.0	0.0	0.0	9	74	10		4	2	2		0
6	55	3968.0	-6912.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
6	56	4096.0	-6912.0	0.0	0.0	9	12	12		0	2	2		0
6	57	4224.0	-6912.0	0.0	0.0	9	74	10		4	2	2		0
6	58	4352.0	-6912.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
6	59	4480.0	-6912.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
6	60	4608.0	-6912.0	0.0	0.0	9	76	12		4	2	2		0
6	61	4736.0	-6912.0	0.0	0.0	9	41	9	Alvd	2	2	2		0
6	62	4864.0	-6912.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
6	63	4992.0	-6912.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
6	64	5120.0	-6912.0	0.0	0.0	9	44	12		2	2	2		0
6	65	5248.0	-6912.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
6	66	5376.0	-6912.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
6	67	5504.0	-6912.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
6	68	5632.0	-6912.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
6	69	5760.0	-6912.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
6	70	5888.0	-6912.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
6	71	6016.0	-6912.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
6	72	6144.0	-6912.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
6	73	6272.0	-6912.0	0.0	0.0	9	12	12		0	2	2		0
6	74	6400.0	-6912.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
6	75	6528.0	-6912.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
6	76	6656.0	-6912.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
6	77	6784.0	-6912.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
6	78	6912.0	-6912.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
6	79	7040.0	-6912.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
6	80	7168.0	-6912.0	0.0	0.0	9	76	12		4	2	2		0
6	81	7296.0	-6912.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
6	82	7424.0	-6912.0	0.0	0.0	7	12	12		0	2	2		0
6	83	7552.0	-6912.0	0.0	0.0	7	81	1	Zdtr	5	2	2		0
6	84	7680.0	-6912.0	0.0	0.0	4	4	4	Zsan	0	2	2		0
6	85	7808.0	-6912.0	0.0	0.0	4	4	4	Zsan	0	3	3		0
6	86	7936.0	-6912.0	0.0	0.0	4	32	0	Zdrt	2	3	3		0
6	87	8064.0	-6912.0	0.0	0.0	4	68	4	Zsan	4	3	3		0
6	88	8192.0	-6912.0	0.0	0.0	4	32	0	Zdrt	2	3	3		0
